,note_id,timestamp,title,content,like_nr,star_nr,comment_nr,user_id,author_name,user_url,images
50,6475c7ae0000000013010ec4,1685440430000,上海五月份酒吧攻略及蹦迪指南,"|| 
🌟卡座抵消仅供参考，如有需要可以私信@，真成服务，娱乐至上
🌟BOOMSHAKE
现场全是辣妹和帅哥 人均颜值拉满
S3 还有紧随时尚潮流的歌单简直！
卡座低消：6K-30K
🌟HOOD上海最火夜店
潮流辣妹和帅哥比较多，hip hop 为主
hood. 舞池比较大，但是很挤，蹦迪选手超级多！
卡座低消：6K-20K
🌟NINJA 158/NINJA758
纯hip hop，卡座低消不贵。
nInJa 空间不大，但是很挤，气氛很嗨！
卡座低消：3K-8K
🌟AKOMA
上海最大的Hip hop酒吧。
复古潮流文艺风格，音乐气氛很好玩
AKOMA 卡座低消：3K-15k
🌟MASTER 光影艺术空间一个融合科技潮流、艺术、创意音
乐等众多元素的沉浸式体验酒吧！
卡座低消：3K-15K
🌟404 SH
上海颜值天花板，美女超级多，定卡去好！舞池不大，卡颜值，散客颜值不够不给进！
卡座低消：6K-30K
🌟ORII
嘻哈+流行音乐，卡座低消少，
酒水划算！舞池有弹簧舞池，气氛很嗨！
卡座低消：3K-8K
🌟MASS现 M STORY
bounce house音乐，全场卡座为主
不定卡去了也没有地方玩！
卡座低消：3K-15k
🌟10AK国际连锁夜店
全球最顶级hip hop俱乐部
潮酷热门音乐榜，迷人的灯光！
卡座低消：3K-15K
🌟POTENT
彩虹、gay吧，大厅hip hop小厅techno
经常会请一些知名DJ来，有舞池！
卡座抵消 6K-30K
上海夜店玩法：
人多推荐定卡，找营销安排可以省很多事情上海基本上没有散台的，人少就吧台喝点也行！
🌟高端KTV推荐：
MAGO MUSEK POSH SINGO ONEK万利 缤纷 天上 辉金 魔音 淮海国际...酒吧包房
🌟蹦迪推荐： HOOD NINJA AKOMA BOOMSHAEK 10AK MASTER ORII POTENT
门票根据夜店前台规定，都可以门口买，100左右
去酒吧玩注意事项
不要乘坐黑车，打网约车！
不要带贵重物品去夜店！
不要喝太醉了，同行朋友一起！人多提前预约订卡！",14,11,0,643011a400000000120103c9,上海酒吧营销阿龙,https://www.xiaohongshu.com/user/profile/643011a400000000120103c9,"['https://sns-img-bd.xhscdn.com/f0afced1-1be1-fcb0-710c-03a3bdac7d95', 'https://sns-img-bd.xhscdn.com/7939d028-2826-850c-e682-1cf5b02b9179', 'https://sns-img-bd.xhscdn.com/9935d4f3-69b9-3285-98e2-08b56a658e6a', 'https://sns-img-bd.xhscdn.com/cdced37b-e200-8d15-381a-12f7b88d7dba', 'https://sns-img-bd.xhscdn.com/8f746118-6307-883f-52de-9f812d7da8c8', 'https://sns-img-bd.xhscdn.com/721aabb9-77a6-1386-ff0c-0ab5d4fbc2f0', 'https://sns-img-bd.xhscdn.com/da2a9616-9b33-e40b-17e3-21523db445e4', 'https://sns-img-bd.xhscdn.com/e15dc1b0-af88-3cfd-d422-d4d48393799b', 'https://sns-img-bd.xhscdn.com/66e3e151-c09a-9229-349d-5169ec9f6e4d', 'https://sns-img-bd.xhscdn.com/1be6df68-60c1-9025-445b-3d5fad6e101d', 'https://sns-img-bd.xhscdn.com/af1581dc-18c6-369a-0193-3ebce4841cfa']"
51,64241110000000001203edbb,1680085264000,上海夜生活🍸女士之夜酒吧大盘点🥂‼️,"享受专属女生的酒水快乐💃谁能不爱[哇R]？小编盘点了魔都每周三/周四的Ladies Night合集，快来选一家，今晚下班就和姐妹喝起来👭🍻！
-
1⃣️【The Fellas】
📍地址：黄浦区延安东路7号顶楼
🌟时间：每周四 21:00女士酒水免费🆓
坐拥外滩view夜景，意大利菜餐厅，和一楼的Good Fellas餐厅一个老板，来这里的清一色高颜值美女帅哥模特！
-
2⃣️【Gin & Juice】
📍地址：静安区陕康里内3幢
🌟时间：每周四20:00-00:00女士酒水五折
在陕康里内，老外居多氛围vibes超棒，还有Dj打碟，在旁边的各家餐厅如Alimentari、Azul吃完晚餐正好过来🍻
-
3⃣️【Banana moon】
📍地址：静安区富民路259号
🌟时间：每周三20:00-22:00女士酒水免费🆓
巨富长酒吧一条街，窗边的位置永远都是坐满的，记得晚上10点前到哦
-
4⃣️【La Suite】
📍地址：武定路1111号
🌟时间：每周三0点前女士酒水免费🆓
不得不提到小编每周末都会光顾的La Suite了，武定路酒吧一条街拐角处，也有意大利融合菜晚餐，周末夜晚化身夜店，氛围一级棒！
-
5⃣️【Sip bistro & bar】
📍地址：武定路993号
🌟时间：每周三20:00-22:00女士酒水免费🆓
下午也会喜欢来这里咖啡办公☕️，天气热起来坐在室外位置，街头小酒馆氛围感拉满！
-
             @生活薯 @城市情报官 @潮流情报官",620,894,34,5caef8450000000016009ebe,GOGOShanghai,https://www.xiaohongshu.com/user/profile/5caef8450000000016009ebe,"['https://sns-img-hw.xhscdn.com/0fc62b3c-3c80-9106-8ead-43b3f06d9c6e', 'https://sns-img-hw.xhscdn.com/3ba52e62-8adf-c500-eff9-f2eba1716f49', 'https://sns-img-hw.xhscdn.com/cf8ae76b-ad54-4a7b-b4c5-d5a846edeac4', 'https://sns-img-hw.xhscdn.com/aa499227-1630-fab3-2d32-ecc05cda5eb1', 'https://sns-img-hw.xhscdn.com/a8c4726d-5658-10e9-aefa-374d08f034fa', 'https://sns-img-hw.xhscdn.com/534fd5fc-bd51-9458-06b0-7ac0e18f9be0']"
52,64302e5e000000000703b9f1,1680879198000,在长宁区不小心进了地下防空洞,是一家开在地下的bar！已经开了20年了，听说是《摆渡人》的取景地哈哈哈，老板栩栩如生地给我们讲梁朝伟坐在吧台拍戏的样子～很有趣！整个酒吧全部都是满墙涂鸦，还有桌上足球和舞池，酒水也很平价，绝对是上海最特别的bar了！    ,1790,1840,88,5a9c08e211be10147286686a,Miawannacat,https://www.xiaohongshu.com/user/profile/5a9c08e211be10147286686a,"['https://sns-img-bd.xhscdn.com/3e00529b-f5fb-4422-a93d-89d407db3e04', 'https://sns-img-bd.xhscdn.com/417af1bf-1315-097e-71c5-d4058f28ce0e', 'https://sns-img-bd.xhscdn.com/7b1a4574-edca-a2c1-e042-a75f4d2860ee', 'https://sns-img-bd.xhscdn.com/004d48c8-5ec5-c849-b11f-496d02d42f32', 'https://sns-img-bd.xhscdn.com/dca10c90-9897-b648-32a8-ab8a9ea05d08', 'https://sns-img-bd.xhscdn.com/58580c1c-2204-f420-c52f-eacbfde85f56', 'https://sns-img-bd.xhscdn.com/960cecff-2d5d-c693-2485-8835b49b4727', 'https://sns-img-bd.xhscdn.com/2d8e23ce-5fc6-c710-1a94-c2f5ee748331', 'https://sns-img-bd.xhscdn.com/51900b8b-f939-2d35-0ee9-2cb9e7ac98d6', 'https://sns-img-bd.xhscdn.com/c23aa6c0-cdc5-6577-6345-874043fcd731']"
53,639b2adc000000001f000d61,1671113436000,上海合集丨值得反复去的8家酒吧，氛围满满,"整理了8家有点小情调的酒吧，这几家有个共同点就是比较适合女孩子，无论氛围还是酒本身。
马上开始接连N个节日，和喜欢的人约起来吧……
	
P2：Revel
超Cool洞穴风酒吧，暗红色暖光令人陶醉，酒的呈现较有仪式感，有火焰酒。更重要的是餐好吃，尤其是西班牙海鲜饭。
	
P3：Bar Limbo境
襄阳公园对面超美落地窗酒吧，一年四季去都有惊喜，让很多人“连喝五杯”也是从这里开始的，另外红油抄手也真的绝。
	
P4：BOTANIC Collector植物收藏家
从“研究所”到“收藏家”升华了，经过两道门便是满眼的绿色，被天然氧吧狠狠包围。酒也是颜值担当，喝喝酒惬意得像度假。
	
P5：分寸FENCUN Bar
坐落在田子坊后门，适合和“对的人”一起喝酒的小店，毕竟懂得分寸才迷人。每一款酒，仿佛都能回顾起生活的经历。
	
P6：Hypnotic催眠酒吧
整体设计俨然一个洞穴，流线型吧台审美在线，约会适合。同名酒「催眠」紫苏桃子味，是女生喜欢的味道。
	
P7：One Day Gallery
香山路的老洋房画廊酒吧，艺术气息很浓厚。主打自然酒，酒吧自带庭院还能观影，很适合三五好友放松下。
	
P8：Huntch国风酒吧
氛围优雅，大屏幕是一整面清明上河图。奏折酒单很有腔调。白酒为基底，每款酒都用是诗词表达，造型很古典。
	
P9：Insomnia失眠酒吧
闹中取静，具有“银河系神秘”。店门很隐蔽，整个空间Black色调为主，吧台超洋气。一定要喝「Be Water」满满高级感。
	
（如果有好喝有趣的酒吧也欢迎推荐给我。）
	
             @吃货薯 @城市情报官",740,1057,32,5d1f679b0000000011032bc8,迪迪探店,https://www.xiaohongshu.com/user/profile/5d1f679b0000000011032bc8,"['https://sns-img-qc.xhscdn.com/875f1d27-bafd-3468-ed70-4a14290531c9', 'https://sns-img-qc.xhscdn.com/0d332517-7835-9b01-62b9-a096ab1b78d0', 'https://sns-img-qc.xhscdn.com/a3a872c4-c3d7-32fb-52d0-fe4a20414c4b', 'https://sns-img-qc.xhscdn.com/b83849e0-2ad2-6f11-5d8c-e4f46f58bb7c', 'https://sns-img-qc.xhscdn.com/86670a2e-e62a-1e54-2a10-cf4a9d8f7817', 'https://sns-img-qc.xhscdn.com/a2127823-cd80-3f5d-6618-3a56ed97ae18', 'https://sns-img-qc.xhscdn.com/824a266d-94fb-ffc6-4219-4a340a1069cc', 'https://sns-img-qc.xhscdn.com/a1bfad18-39fd-ab46-34c8-9fe01d6c8b9b', 'https://sns-img-qc.xhscdn.com/24028c2a-1015-cdd7-572b-f29d6b2adca7']"
54,642d84ba00000000140271e3,1680704698000,上海酒吧🔥大合集｜最全蹦迪喝酒攻略🍾️顶级,"吐血整理了上海最🔥最全的蹦迪喝酒攻略，这一篇文章无论你是第一次来上海或者第一次去蹦迪💃，一定要看看，帮你踩坑避雷❌，打卡上海夜生活最好玩的地方[飞吻R][飞吻R]
1⃣️HOOD
位于巨鹿路158，这里是上海夜生活氛围最浓厚的地方，周末凌晨3.4点都是人山人海。HOOD做为目前上海HIPHOP夜店生意最好的酒吧🍾️（没有之一）🔥，周末的卡座可谓是一卡难求，往往要提前一周锁卡。来HOOD玩，千万别穿白鞋子，不然出去鞋子🥿肯定是黑色的，因为人太多了。而且在这里喝酒经常会遇到知名Rapper[自拍R][自拍R]，喜欢拥挤的朋友可以选择这里
2⃣️AKOMA
位于上海广场，这家店在上海这么卷的地方，居然存活了3年，可见其受大众🉐️喜爱程度。当然AKOMA的市场部是真的牛逼，大大小小的Rapper和明星上海首演都会定在这里。Tizzy t🎤更是这里的常客，不喜欢拥挤的朋友可以选择这里。💓
3⃣️BOOMSHAKE
位于上海广场，作为继诺亚方舟集团后新兴而起的连锁夜店，今年3月份也是正式营业，其装修风格可以说是目前上海最潮的Club✨。作为近两年来上海的新鲜血液，希望在上海能够存活下来。喜欢拍照的朋友可以选择这里，真的超出片[自拍R]
4⃣️404
位于中海环宇荟，404作为去年新开的club，前身是oc，一开业便陷入了舆论风波🌪。据说长得不好看的，消费再高也不给进。当然现在的404，依旧是上海颜值最高的club。其他的就不多赘述，喜欢看帅哥美女的这里肯定是首选。
5⃣️MATSER
位于TX淮海，这家夜店真的是我最佩服的夜店。在全上海所有酒吧都转型HIPHOP音乐🎵风格时，只有它一直坚持✊EDM风格，就连火爆全国的TAXX倒闭了，它仍然不变音乐风格，给热爱❤️EDM的人群留下了最后一块净土。4.6号百大DJ W&W将在这里演出，希望Master能越来越好。喜欢EDM的朋友大家一定要去这里🌟🌟
6⃣️NINJA
位于巨鹿路158和758，没有任何推广，没有任何资方，已平民身份🆔硬生生的从上海夜店分走了一杯羹，这就是NINJA。Ninja 总有一种奇怪的魅力，场地不大，一周就营业几天，但是只要营业，门口总是排着长队。亲民的低消和门票🎫，所以这里基本上都是大学生。大家一起均A，一晚上花个5.600都能玩的很开心🥳！
以上就是今天推荐打卡的6家上海最好玩的Club。
当然大家有喜欢的宝藏夜店，也可以分享出来。",117,101,6,6073c2ea0000000001006b13,上海HOOD营销,https://www.xiaohongshu.com/user/profile/6073c2ea0000000001006b13,"['https://sns-img-hw.xhscdn.com/a6155413-ef6d-0ccb-81c4-7e232c1b48f9', 'https://sns-img-hw.xhscdn.com/75c3d8b4-e1c7-570c-a834-3b1a2504e9dd', 'https://sns-img-hw.xhscdn.com/b07eed06-aef6-f0a6-1097-68117a360fd7', 'https://sns-img-hw.xhscdn.com/57b8c1bb-9315-a35f-ae9f-830fc762807f', 'https://sns-img-hw.xhscdn.com/7016d8cd-b120-d66d-8c2c-965d3113e826', 'https://sns-img-hw.xhscdn.com/7d8f587b-6dd2-b1e2-26ea-56547c8cb922', 'https://sns-img-hw.xhscdn.com/a74ea555-a9f7-6be5-acad-05778c3dbf8e']"
55,6492fb860000000013017ec2,1687354246000,在上海 “我真的讨厌异地恋”,"以电影为主题的bar 很有意思
    ",1889,1309,87,5db7d66c0000000001002e65,么么灵,https://www.xiaohongshu.com/user/profile/5db7d66c0000000001002e65,"['https://sns-img-hw.xhscdn.com/e60a7ee6-34cf-174f-451f-3ccf639216cd', 'https://sns-img-hw.xhscdn.com/00196559-bb1f-fafd-a48e-29514dab525c', 'https://sns-img-hw.xhscdn.com/a7a43f67-3196-3da1-763c-f82df5d30f21', 'https://sns-img-hw.xhscdn.com/06768a9d-1690-ec14-d5f0-f10ed7c3b457']"
56,647d9fd10000000013036a85,1685954513000,人约只要68的外滩酒吧🍷上海夜景,"📍船长酒吧 💰人均60～100取决于你点什么酒
	
应该是外滩性价比很高的酒吧了外国人巨多，露台没有低消，位置先到先得哦～如果去晚了可以和店员商量等有露台位置了帮你换位置！
         ",10,9,0,59462e975e87e73de19da7bd,LinaBell,https://www.xiaohongshu.com/user/profile/59462e975e87e73de19da7bd,"['https://sns-img-qc.xhscdn.com/1d7e1a26-589d-ee66-9147-843f1458b2eb', 'https://sns-img-qc.xhscdn.com/6536bd16-f83c-18f1-6f27-5ffe963d6216', 'https://sns-img-qc.xhscdn.com/bfba6e97-498c-e702-f8c1-d82b7488573c', 'https://sns-img-qc.xhscdn.com/07884c5b-5872-a417-28bb-0c3f656dd8de']"
57,63744d21000000001f02702d,1668566305000,出片又适合发呆的techno club,"比起传统的club，这家更像艺术展
空间很大，2楼3楼一般会有不同主题的活动
进了3楼的空间才发现，3楼之上还有一层
我zui爱的还是图三图三这个适合一个人发呆的空间，坐在垫子上抬头看灯光变幻，有点像从井底看牢笼🧐，可以发呆一小时起步。btw，居然还可以打麻将🀄️
重要的是真的很出片
	
   ",412,47,10,5575a15ba75c9503adb5867b,riko梨🍐,https://www.xiaohongshu.com/user/profile/5575a15ba75c9503adb5867b,"['https://sns-img-qc.xhscdn.com/02076a8a-c1c8-22e1-a0d1-4e2dc9a52d36', 'https://sns-img-qc.xhscdn.com/5b1e0cc3-1c3b-8f01-c8e1-09f168b100c3', 'https://sns-img-qc.xhscdn.com/8f1e2a9d-0fc5-a953-b367-30b98bfe6670', 'https://sns-img-qc.xhscdn.com/e2e36774-de43-92be-e96b-c95a044f1f05', 'https://sns-img-qc.xhscdn.com/65f06bcf-de65-082a-3032-4c7336e79db6', 'https://sns-img-qc.xhscdn.com/7915365f-91a1-3707-c014-d72209a430c9']"
58,63fe0259000000001300ad3e,1677591129000,美哭！！在上海找到人均100的梦中情Bar  ！！,".
夜上海真的怎么都看不够！
俯瞰整个陆家嘴，触手可及的东方明珠
恍惚间觉得自己置身曼哈顿…
百元就能拥有云端小酌☁️的快乐…适合带crush来🥂
对了！配的脆片好适合下酒！！",394,449,19,56eb792faed75830097088ef,DDKING,https://www.xiaohongshu.com/user/profile/56eb792faed75830097088ef,"['https://sns-img-hw.xhscdn.com/dda1bab8-cb4a-14af-3bdb-0d3c0ecb45c5', 'https://sns-img-hw.xhscdn.com/9afba9a3-4561-5e8e-5bda-783f924d424a', 'https://sns-img-hw.xhscdn.com/c1b7b3d0-3235-5861-bea6-a06c497cb4f4', 'https://sns-img-hw.xhscdn.com/62faf84d-e074-bdc6-53d9-8244956e5178', 'https://sns-img-hw.xhscdn.com/91f0acbe-965a-71ee-eddf-946d2edcfebf', 'https://sns-img-hw.xhscdn.com/20e0322b-3afa-6650-3608-b2c857bcdf85', 'https://sns-img-hw.xhscdn.com/3cae8b2d-a78c-b2bb-7303-0013bca2502e', 'https://sns-img-hw.xhscdn.com/864fc9a0-bc8d-d5f3-dd93-2329c9837619']"
59,61f92dce0000000001029a8e,1643720142000,2022上海夜店指南！这9家高端玩家必打卡！,"魔都的魅力一半都来自迷人的夜生活！不愧是不夜城！这份2022上海夜店指南，赶紧收下！9家超人气夜店，个个都是高端夜场玩家的宝藏！一起去嗨，今晚不睡了！
-
🔷1 OAK Shanghai
📍 上海市黄浦区龙华东路333号L1
夜生活的中心！顶层玩家心中的夜店天花板！纯粹的Hip Hop文化、前卫的潮流因子使其跳脱于众多Club~Jay-Z、Rihanna都为其痴迷！
-
🔷AKOMA
📍黄浦区淮海中路138号上海广场1层101室
💃以文化艺术为主题的夜店，一切你能想象的夜店蹦迪音乐，应有尽有！Tizzy T，满舒克等音乐人会不定期空降演出！
-
🔷EKO娱乐文化夜经济体验馆
📍 虹口足球场2号出口旁
👸作为国内首个沉浸式夜文化娱乐综合体，以特色剧情式酒吧为核心，是集餐饮、娱乐、演艺、艺术为一体的娱乐王国！
-
🔷NRG辐射集团
📍 淮海中路98号金钟广场2楼、3楼
永不落时的赛博朋克主题，大型娱乐元宇宙综合体！4000m²沉浸式交互空间，玩乐方式和感官的新体验双重新体验~
-
🔷MASS SHANGHAI
📍 淮海中路1号柳林大厦6F
👑首尔火爆的“江南第一夜店”，“有钱都不一定进得去”的超奢侈卡座SKY BOX，低消10w！
-
🔷MADE
📍恒丰路299号太阳CITY广场4楼
家门口的韩风的派对场！以太空舱为构架，搭配全新LED灯光环绕艺术，全新的K-POP文字互动模式，呈现极致的视觉空间。
-
🔷TAXX SHANGHAI
📍 静安区延安中路1123号
上海乃至全国少有的面积超3600㎡的大型夜店，360度无死角观赏DJ台的卡座、2台全球限量7套的顶级音响、全息投影技术……俨然一座隐于市中心的电音帝国！
-
🔷HOOD WORLDWIDE
📍 黄浦区巨鹿路158大同坊B1
潮流的社区，狂野、艺术在这⾥汇聚。设计上是一个足球场，艺人每晚都在全场中央Battle！
-
🔷MASTER光影艺术互动空间
📍 黄浦区淮海中路523号TX淮海5层
白天是梦幻时尚艺术空间，晚上成为颠覆感知的派对场所。这家联手teamLab打造的新模式夜店，以光影艺术呈现别样沉浸式体验
你最喜欢哪家？
-
      @薯队长 @日常薯",1441,1956,81,5cbe6e85000000001600fbb9,ShanghaiWOW,https://www.xiaohongshu.com/user/profile/5cbe6e85000000001600fbb9,"['https://sns-img-bd.xhscdn.com/a396edd6-2439-02d3-f1ab-75b89ead0716', 'https://sns-img-bd.xhscdn.com/6ca9c76f-64f7-b76d-45f1-d4b916bd6e14', 'https://sns-img-bd.xhscdn.com/c14fae3f-df01-40bd-98b2-0fe51569940e', 'https://sns-img-bd.xhscdn.com/40611f15-b1f7-1c83-6f5f-44aea00f58f5', 'https://sns-img-bd.xhscdn.com/53f1b60c-e025-365a-650c-31d9351694ab', 'https://sns-img-bd.xhscdn.com/1718b85b-81b1-65af-afef-47fea04a6b0e', 'https://sns-img-bd.xhscdn.com/834328bd-faed-51d9-1804-f2b73051466e', 'https://sns-img-bd.xhscdn.com/0c0a7025-936d-98f3-d520-fab795800858', 'https://sns-img-bd.xhscdn.com/edbd1649-c448-0e4f-fc51-966ae912c810']"
60,61e411750000000021035581,1642336629000,上海100间酒吧 | 孤独患者 ，自我拉扯🪐,".
又是一家藏到恨不得隐身的暗门酒吧
大门就是普通的办公楼梯门一不小心就要错过
虽说流行隐藏酒吧，倒也不必藏的这么好🤪
.
来感受银河系的神秘非这家酒吧莫属
暗黑银色装修，仿佛在宇宙虫洞里面～
连星球都如此孤僻。
和朋友在周六晚上来感受人也倒是不多
.
酒单名字很有趣
“Be Water ”着实让我没想到
长在了我的审美上，极致的造型带来极致的口感
“若你喜欢怪人，其实我很美”
“Memoirs of a Geisha”酒如其名：远远超越了歌舞伎文化对美得追逐～
.
🪐Insomnia
✨淮海中路776号1-03室(华为旁边过道进去）
⚡️19:00-2:00
     @薯队长 @城市情报官 @生活薯",1800,1842,53,56eb792faed75830097088ef,DDKING,https://www.xiaohongshu.com/user/profile/56eb792faed75830097088ef,"['https://sns-img-qc.xhscdn.com/7f4005f2-7e8a-d36c-d7ec-ef0a67e4fada', 'https://sns-img-qc.xhscdn.com/c26bd472-0de7-0b2e-864d-9baa8d5a3dad', 'https://sns-img-qc.xhscdn.com/d551cfba-1c7d-0da8-0e81-e8b3aac8725b', 'https://sns-img-qc.xhscdn.com/c30d00c2-3d31-afc8-ed10-725f51995d8a', 'https://sns-img-qc.xhscdn.com/67a20bb9-1709-254a-8290-72851592afb8', 'https://sns-img-qc.xhscdn.com/56abbd09-b5c3-440d-1cfa-085f8c81da9b', 'https://sns-img-qc.xhscdn.com/2ff87268-06fd-a1e2-b77e-fb4d4d43ba36', 'https://sns-img-qc.xhscdn.com/b3303511-465d-f632-986a-248df681e4ec', 'https://sns-img-qc.xhscdn.com/35fb8234-eefc-35b9-6bf6-58a3444087f8']"
61,647dcd81000000001300aac6,1685966209000,上海各大酒吧订,"HOOD
目前人气最高国的hiphop夜店、气氛好舞池大，帅哥美女多、周末158大排长龙的队伍就是hood入口
地址：黄浦区巨鹿路158号
音乐门：Hip-pop/R&B为主
卡座低消：平时2-8k，周末6-15k
BOOMSHAKE
这家店终于来到魔都了！BOOMSHAKE全球旗舰店！BSK开在哪里，哪里就是必打卡的潮地，有着自己独具一格的美学风格，从色彩运营再到装修和音乐以及群层运营上它都有自己独立的体系。
地址：黄浦区淮海中路138号上海广场
音乐门：hiphop/pop等
卡座低消：平时3k-10k，周末8k-15k
NINJA
江浙沪地区知名Hiphop，很多玩家心目中的YYDS、有两家店，巨鹿路158和758店，都很小，Underground风，留学生和老粉多
地址：巨鹿路158号和巨鹿路758号
音乐门：口水商业黑怕/Old schoo//Trap•卡座低消：平时2-4k，周末3k-5k
I UAK
1oak作为全球品牌店，继纽约、洛杉矶、拉斯维加斯、东京、迪拜 全球第六家1OAK
老外多 品牌调性高 欧美明星后花园 音乐出色
地址：黄浦区龙华东路333号
音乐门：黑怕/Boombap/黑胶
卡座低消：平时：2k-5k，周末2k-6k
ORII
魔都新晋hiphop夜店 粉色主题 网红现代ins风 好拍照
地址：黄浦区淮海中路566号二楼
音乐门：hiphop/kpop
卡座低消：平时1.5k-5k 周末2k-6k
上海404酒吧
杭州404在上海开的分店 大哥很多 圈层文化 美女很多 女孩子要看形象进 以前环宇荟Oc的地方
地址：黄浦区黄陂南路838号环宇荟L211
•音乐门：hiphop/Kpop
卡座低消：平时2-5k周末3-8k
上海Master酒吧
上海黄浦区唯一还在营业的EDM夜店 曾经也是一
#地址：淮海中路523号
音乐门：EDM/Psytrance/Bigroom
卡座低消：平时1-4k，周末2-5k
         ",32,29,3,5cd1e92e000000001703d6ff,上海MASTER酒吧,https://www.xiaohongshu.com/user/profile/5cd1e92e000000001703d6ff,['https://sns-img-hw.xhscdn.com/d979db00-7704-6c8a-0c1e-ff0abad178fc']
62,64154d380000000027012c94,1679117624000,上海纯粹快乐的live酒吧一枚！,"💡chair club
📍静安区海防路555号8幢102室
💰🍹90左右
❗周二休 周六️需预约（上次因为没预约被挡在门外555
-
终于终于去了收藏已久的chair club！
这家每天都有不一样主题的live
基本上10点开始
🈶️Jazz/Funk/R&B/BLUES……
-
主唱真的很有感染力
前半场和朋友们小酌一下聊了下天
后半场现场氛围直接起来
让我们也不自觉就晃到前面和大家一起跳起来了
真的是一个可以抛掉烦恼 获得纯粹快乐的地方！
 ",905,1333,60,5d02434f000000001203952e,一只粥鸽,https://www.xiaohongshu.com/user/profile/5d02434f000000001203952e,"['https://sns-img-hw.xhscdn.com/1f0ea654-c4f0-b3ff-e2a1-7d3dda73dd38', 'https://sns-img-hw.xhscdn.com/67277eb4-6268-8b63-250f-8a3f075c7ad5', 'https://sns-img-hw.xhscdn.com/54d67524-f0ea-a1eb-5f9e-0803efd12a63', 'https://sns-img-hw.xhscdn.com/a1875b95-0e91-e5e3-1de4-1000e91cb177', 'https://sns-img-hw.xhscdn.com/1a0a0eff-f76b-60e8-5c6d-34286eea6e3c', 'https://sns-img-hw.xhscdn.com/78f9a072-c948-d806-2e9d-98099ce677e4', 'https://sns-img-hw.xhscdn.com/f9478317-6bb0-d060-df05-7f98b44d4050']"
63,5f665d85000000000100b57d,1600544133000,上海周末趴,Hunt酒吧和Corgi软件合作推出了肌肉男孩的评选活动🤫和其他小哥哥合照🤭,779,83,50,5acc55db11be106dfcb5b60e,鹿🦌晨皓,https://www.xiaohongshu.com/user/profile/5acc55db11be106dfcb5b60e,['https://sns-img-qc.xhscdn.com/929afe8f-6a8f-51df-b4c4-778fe9134952']
64,648541b600000000070392ac,1686454710000,上海终于也有跳海了,跳海的氛围巨巨巨好，上海年轻人有新的家了！还有华山绿地野酒，真的太舒服了，不信你来感受一次就知道了       ,705,437,66,59c8e1d044363b35ab6ea8b2,好小一只xuur,https://www.xiaohongshu.com/user/profile/59c8e1d044363b35ab6ea8b2,"['https://sns-img-hw.xhscdn.com/27a9db8b-53be-bf65-4e99-947371340a36', 'https://sns-img-hw.xhscdn.com/210a320b-1dfa-bdf2-481a-09eb2549d484', 'https://sns-img-hw.xhscdn.com/55b3ae75-e8a7-d4e4-1ca9-99f9c3dbb00e', 'https://sns-img-hw.xhscdn.com/348cef09-ef61-b1b0-5c74-5d1d786c1e02', 'https://sns-img-hw.xhscdn.com/9056b0c4-8966-771c-35b4-9d566746aa02', 'https://sns-img-hw.xhscdn.com/954e4c5f-649d-a6d3-2591-c0d4d1d99874', 'https://sns-img-hw.xhscdn.com/72d9f0ec-d7c4-3616-da07-2efeac58cd36', 'https://sns-img-hw.xhscdn.com/b4042e7c-e1d1-bf52-01da-12aa5dfa777d', 'https://sns-img-hw.xhscdn.com/ee5a7a34-d0a6-68e7-d1ed-65f7051d2a82']"
